symbol,timestamp,open,high,low,close,volume,trade_index
SPY,2025-11-20T11:10:00Z,671.07,671.165,669.85,669.94,1374537,687
SPY,2025-11-20T11:15:00Z,669.95,669.97,668.14,668.455,2817717,688
SPY,2025-11-20T11:20:00Z,668.45,669.11,667.58,668,2182858,689
SPY,2025-11-20T11:25:00Z,667.99,669.36,667.42,667.9,2754773,690
SPY,2025-11-20T11:30:00Z,667.89,668.17,666.67,667,2052080,691
SPY,2025-11-20T11:35:00Z,667.01,667.17,664.79,665.8,2342701,692
SPY,2025-11-20T11:40:00Z,665.8,665.82,664.13,664.44,2896911,693
SPY,2025-11-20T11:45:00Z,664.42,665.265,663.63,664.54,2775803,694
SPY,2025-11-20T11:50:00Z,664.54,665.79,662.54,662.9,3007904,695
SPY,2025-11-20T11:55:00Z,662.93,662.97,659.39,660.2,3815751,696
SPY,2025-11-20T12:00:00Z,660.19,662.38,659.56,661.62,3953543,697
SPY,2025-11-20T12:05:00Z,661.58,661.85,659.08,660.22,2573894,698
SPY,2025-11-20T12:10:00Z,660.25,660.38,658.03,659.5,2914714,699
SPY,2025-11-20T12:15:00Z,659.48,659.48,657.19,657.94,3260938,700
SPY,2025-11-20T12:20:00Z,657.945,659.23,656.6,658.17,3037101,701
SPY,2025-11-20T12:25:00Z,658.13,659.41,657.12,658.57,2727651,702
SPY,2025-11-20T12:30:00Z,658.55,659.54,657.19,657.46,2262211,703
SPY,2025-11-20T12:35:00Z,657.48,658.43,655.45,658.18,2731302,704
SPY,2025-11-20T12:40:00Z,658.18,658.55,656.24,656.28,1850590,705
SPY,2025-11-20T12:45:00Z,656.28,656.6,655.49,655.89,1977246,706
SPY,2025-11-20T12:50:00Z,655.88,657.66,655.67,656.15,1823496,707
SPY,2025-11-20T12:55:00Z,656.14,657.88,655.92,657.26,1606161,708
SPY,2025-11-20T13:00:00Z,657.29,658.78,656.72,658.42,2535537,709
SPY,2025-11-20T13:05:00Z,658.45,660.01,658.15,659.9412,2103273,710
SPY,2025-11-20T13:10:00Z,659.95,661.85,659.32,661.82,1836556,711
SPY,2025-11-20T13:15:00Z,661.82,661.97,659.3153,660.17,2151235,712
SPY,2025-11-20T13:20:00Z,660.16,660.86,658.9901,659.07,1209251,713
SPY,2025-11-20T13:25:00Z,659.08,659.95,658.73,659.58,950137,714
SPY,2025-11-20T13:30:00Z,659.55,660,657.71,658.75,1094006,715
SPY,2025-11-20T13:35:00Z,658.74,658.85,656.84,657.13,1268058,716
SPY,2025-11-20T13:40:00Z,657.1,657.22,656.24,656.33,1020228,717
SPY,2025-11-20T13:45:00Z,656.31,656.4,655.51,655.63,1139695,718
SPY,2025-11-20T13:50:00Z,655.63,655.64,654.13,654.38,1842460,719
SPY,2025-11-20T13:55:00Z,654.36,655.86,654.12,655.06,1650616,720
SPY,2025-11-20T14:00:00Z,655.04,655.6,654.2,654.41,1272200,721
SPY,2025-11-20T14:05:00Z,654.39,655.37,653.86,655.22,1420526,722
SPY,2025-11-20T14:10:00Z,655.21,655.85,654.55,655.36,2449665,723
SPY,2025-11-20T14:15:00Z,655.34,656.59,654.85,655.71,948372,724
SPY,2025-11-20T14:20:00Z,655.72,656.57,655.24,655.35,841514,725
SPY,2025-11-20T14:25:00Z,655.36,657.54,655.22,657.01,1018690,726
SPY,2025-11-20T14:30:00Z,656.98,656.99,655.355,655.88,1171073,727
SPY,2025-11-20T14:35:00Z,655.88,656.64,655.46,655.6428,1095838,728
SPY,2025-11-20T14:40:00Z,655.65,656.79,655.21,656.62,1473917,729
SPY,2025-11-20T14:45:00Z,656.6,656.7697,655.3,655.74,612550,730
SPY,2025-11-20T14:50:00Z,655.79,657.06,655.61,656.7674,824198,731
SPY,2025-11-20T14:55:00Z,656.76,658.25,656.55,658.11,2839151,732
SPY,2025-11-20T15:00:00Z,658.12,658.13,656,656.2,1832864,733
SPY,2025-11-20T15:05:00Z,656.2,657.11,656.05,656.305,1243273,734
SPY,2025-11-20T15:10:00Z,656.31,656.52,655.72,656.29,1148047,735
SPY,2025-11-20T15:15:00Z,656.29,657.13,656.03,656.69,1539140,736
SPY,2025-11-20T15:20:00Z,656.68,657.53,655.93,656.005,1070509,737
SPY,2025-11-20T15:25:00Z,656.01,656.32,655.35,656.2,1926940,738
SPY,2025-11-20T15:30:00Z,656.2,656.56,655.09,655.14,1582734,739
SPY,2025-11-20T15:35:00Z,655.12,655.23,653.76,653.94,2291204,740
SPY,2025-11-20T15:40:00Z,653.95,654.29,653.13,653.36,2591797,741
SPY,2025-11-20T15:45:00Z,653.37,653.648,651.97,651.97,3214651,742
SPY,2025-11-20T15:50:00Z,652.01,653.79,651.99,653.01,3523974,743
SPY,2025-11-20T15:55:00Z,653,653.965,651.89,652.53,6136619,744
SPY,2025-11-20T16:00:00Z,652.52,662.7111,651.69,652.36,4861944,745
SPY,2025-11-20T16:05:00Z,652.37,662.63,652.3,652.44,1504863,746
SPY,2025-11-20T16:10:00Z,652.53,662.7111,652.1295,652.34,2892142,747
SPY,2025-11-20T16:15:00Z,652.31,662.7111,651.93,652.28,736630,748
SPY,2025-11-20T16:20:00Z,652.32,662.7111,651.95,652.39,3010120,749
SPY,2025-11-20T16:25:00Z,652.3905,653.145,652.2395,652.42,1116086,750
SPY,2025-11-20T16:30:00Z,652.43,652.52,652.32,652.435,92032,751
SPY,2025-11-20T16:35:00Z,652.45,652.5,652.03,652.04,51761,752
SPY,2025-11-20T16:40:00Z,652.081,652.3402,651.9,652.1885,44406,753
SPY,2025-11-20T16:45:00Z,652.17,652.29,652.09,652.25,95879,754
SPY,2025-11-20T16:50:00Z,652.27,652.29,651.95,651.985,69705,755
SPY,2025-11-20T16:55:00Z,652.0205,652.53,651.7695,651.915,641270,756
SPY,2025-11-21T08:00:00Z,655.2488,656.4805,649.4485,654.36,377857,757
SPY,2025-11-21T08:05:00Z,654.4007,655.0705,652.53,654.84,64105,758
SPY,2025-11-21T08:10:00Z,654.8407,655.5407,654.57,655.41,70034,759
SPY,2025-11-21T08:15:00Z,655.35,656.34,655.27,656.32,197264,760
SPY,2025-11-21T08:20:00Z,656.325,656.75,655.65,655.6887,131904,761
SPY,2025-11-21T08:25:00Z,655.69,655.8,652.53,654.9617,158219,762
SPY,2025-11-21T08:30:00Z,655.07,655.65,655.02,655.4499,57694,763
SPY,2025-11-21T08:35:00Z,655.41,656.6,655.37,656.125,85275,764
SPY,2025-11-21T08:40:00Z,656.09,656.5902,655.93,656.3607,41629,765
SPY,2025-11-21T08:45:00Z,656.39,656.5,652.53,655.91,52737,766
SPY,2025-11-21T08:50:00Z,655.88,656.21,655.6795,656.115,85095,767
SPY,2025-11-21T08:55:00Z,656.14,656.18,655.57,655.949,42133,768
SPY,2025-11-21T09:00:00Z,655.91,656.07,655.38,655.52,137034,769
SPY,2025-11-21T09:05:00Z,655.4888,656.1205,655.2705,656.05,59759,770
SPY,2025-11-21T09:10:00Z,656.04,656.2507,655.6401,655.7892,36960,771
SPY,2025-11-21T09:15:00Z,655.73,655.7397,655.28,655.33,28027,772
SPY,2025-11-21T09:20:00Z,655.33,665.185,654.87,655.08,75882,773
SPY,2025-11-21T09:25:00Z,655.1,655.31,654.84,655.01,173575,774
SPY,2025-11-21T09:30:00Z,655.05,656.44,654.33,655.45,3421330,775
SPY,2025-11-21T09:35:00Z,655.455,656.21,654.54,654.61,2295028,776
SPY,2025-11-21T09:40:00Z,654.61,656.02,654.03,654.34,1725965,777
SPY,2025-11-21T09:45:00Z,654.35,655.45,653.13,654.66,2133444,778
SPY,2025-11-21T09:50:00Z,654.66,656.47,654.24,656.13,1891116,779
SPY,2025-11-21T09:55:00Z,656.14,656.18,654.28,654.52,1198354,780
SPY,2025-11-21T10:00:00Z,654.57,655.71,653.15,653.89,1881220,781
SPY,2025-11-21T10:05:00Z,653.92,655.57,653.52,654.34,1534460,782
SPY,2025-11-21T10:10:00Z,654.31,654.32,653.22,653.76,1451748,783
SPY,2025-11-21T10:15:00Z,653.72,654.46,652.63,654.27,1926750,784
SPY,2025-11-21T10:20:00Z,654.26,655.12,652.34,655.1,2060248,785
SPY,2025-11-21T10:25:00Z,655.12,655.94,652.72,653.08,1603604,786
SPY,2025-11-21T10:30:00Z,653.09,654.06,652.52,652.71,1397782,787
SPY,2025-11-21T10:35:00Z,652.74,652.75,650.85,651.43,2344265,788
SPY,2025-11-21T10:40:00Z,651.41,653.32,650.94,652.85,2073282,789
SPY,2025-11-21T10:45:00Z,652.87,654.32,652.38,654.07,1241401,790
SPY,2025-11-21T10:50:00Z,654.05,654.39,652.63,654.125,1207024,791
SPY,2025-11-21T10:55:00Z,654.14,654.39,652.7,652.77,1420697,792
SPY,2025-11-21T11:00:00Z,652.72,653.28,651.42,651.89,830973,793
SPY,2025-11-21T11:05:00Z,651.87,652.91,651.08,652.88,1095976,794
SPY,2025-11-21T11:10:00Z,652.87,653.8,652.42,653.29,1216841,795
SPY,2025-11-21T11:15:00Z,653.29,654.04,651.98,652.24,768385,796
SPY,2025-11-21T11:20:00Z,652.24,654.98,652.1,654.79,1072419,797
SPY,2025-11-21T11:25:00Z,654.79,655.97,654.52,655.93,1200726,798
SPY,2025-11-21T11:30:00Z,655.92,656.36,655.22,655.8,1575162,799
SPY,2025-11-21T11:35:00Z,655.79,657.35,655.69,656.955,1925207,800
SPY,2025-11-21T11:40:00Z,656.98,657.67,656.9275,657.35,883961,801
SPY,2025-11-21T11:45:00Z,657.35,658.14,656.67,657.62,815110,802
SPY,2025-11-21T11:50:00Z,657.63,659.1,651.215,658.7101,3618844,803
SPY,2025-11-21T11:55:00Z,658.72,660.695,658.7,660.64,1814635,804
SPY,2025-11-21T12:00:00Z,660.63,660.865,659.36,660.28,1623128,805
SPY,2025-11-21T12:05:00Z,660.29,661.15,659.87,660.9501,1105947,806
SPY,2025-11-21T12:10:00Z,660.95,661.19,660.21,660.56,1319579,807
SPY,2025-11-21T12:15:00Z,660.57,660.76,659.77,659.89,1003456,808
SPY,2025-11-21T12:20:00Z,659.86,660.96,659.46,660.8,1137353,809
SPY,2025-11-21T12:25:00Z,660.79,660.9925,659.765,660.38,768075,810
SPY,2025-11-21T12:30:00Z,660.3825,661.08,660.29,660.76,718246,811
SPY,2025-11-21T12:35:00Z,660.78,661.5118,660.38,660.66,878373,812
SPY,2025-11-21T12:40:00Z,660.66,661.3213,660.13,661.15,663113,813
SPY,2025-11-21T12:45:00Z,661.16,661.48,660.43,661.15,781712,814
SPY,2025-11-21T12:50:00Z,661.13,661.16,659.71,660.4796,691239,815
SPY,2025-11-21T12:55:00Z,660.5,661.05,659.75,660.16,887227,816
SPY,2025-11-21T13:00:00Z,660.21,660.46,658.485,658.56,1080635,817
SPY,2025-11-21T13:05:00Z,658.55,658.89,657.98,658.41,1385953,818
SPY,2025-11-21T13:10:00Z,658.41,658.45,657.4699,657.56,1354723,819
SPY,2025-11-21T13:15:00Z,657.55,657.738,656.88,657.39,816760,820
SPY,2025-11-21T13:20:00Z,657.38,658.42,657.27,657.655,776087,821
SPY,2025-11-21T13:25:00Z,657.65,658.43,657.3901,658.36,485334,822
SPY,2025-11-21T13:30:00Z,658.35,659.79,658,659.44,993554,823
SPY,2025-11-21T13:35:00Z,659.455,660.8012,659.26,660.59,1372566,824
SPY,2025-11-21T13:40:00Z,660.58,660.87,660.02,660.765,636643,825
SPY,2025-11-21T13:45:00Z,660.77,663.58,660.28,663.05,2034506,826
SPY,2025-11-21T13:50:00Z,663.04,664.09,662.26,662.45,1652876,827
SPY,2025-11-21T13:55:00Z,662.47,663.13,661.65,662.25,948187,828
SPY,2025-11-21T14:00:00Z,662.2352,663.25,662.11,663.13,909407,829
SPY,2025-11-21T14:05:00Z,663.12,663.96,662.82,663.67,1347847,830
SPY,2025-11-21T14:10:00Z,663.7,664.03,662.98,663.27,1003544,831
SPY,2025-11-21T14:15:00Z,663.24,663.88,662.95,663.63,822900,832
SPY,2025-11-21T14:20:00Z,663.615,664.53,663.478,664.22,1095948,833
SPY,2025-11-21T14:25:00Z,664.22,664.55,663.92,664.23,679225,834
SPY,2025-11-21T14:30:00Z,664.21,664.52,662.85,663.02,1759577,835
SPY,2025-11-21T14:35:00Z,663.06,664.21,662.98,663.99,877475,836
SPY,2025-11-21T14:40:00Z,663.97,664.29,662.26,662.54,876141,837
SPY,2025-11-21T14:45:00Z,662.56,663.01,661.885,662.37,934743,838
SPY,2025-11-21T14:50:00Z,662.41,662.82,660.95,661.56,903050,839
SPY,2025-11-21T14:55:00Z,661.58,661.99,661.11,661.75,1131448,840
SPY,2025-11-21T15:00:00Z,661.73,662.2,661.51,661.755,1056389,841
SPY,2025-11-21T15:05:00Z,661.76,661.95,661.37,661.71,743269,842
SPY,2025-11-21T15:10:00Z,661.73,662.16,661.285,661.69,867170,843
SPY,2025-11-21T15:15:00Z,661.68,661.96,661.38,661.73,1290015,844
SPY,2025-11-21T15:20:00Z,661.73,661.95,660.47,660.82,1118569,845
SPY,2025-11-21T15:25:00Z,660.8,661.12,659.62,659.63,1511630,846
SPY,2025-11-21T15:30:00Z,659.6,660.25,659.02,659.99,1595408,847
SPY,2025-11-21T15:35:00Z,659.98,661.25,659.92,660.53,1336660,848
SPY,2025-11-21T15:40:00Z,660.5,660.68,659.74,660.01,1340069,849
SPY,2025-11-21T15:45:00Z,660.02,661.14,659.88,660.46,2029201,850
SPY,2025-11-21T15:50:00Z,660.44,660.89,658.91,658.96,3391937,851
SPY,2025-11-21T15:55:00Z,658.96,659.18,658.23,659.06,5902237,852
SPY,2025-11-21T16:00:00Z,659.08,659.87,652.4582,659.84,6089206,853
SPY,2025-11-21T16:05:00Z,659.84,662.1,652.4582,659.2596,579294,854
SPY,2025-11-21T16:10:00Z,659.03,659.6207,658.8459,659.539,5684576,855
SPY,2025-11-21T16:15:00Z,659.549,659.59,652.4582,659.265,496737,856
SPY,2025-11-21T16:20:00Z,659.03,659.4,659.03,659.07,70873,857
SPY,2025-11-21T16:25:00Z,659.09,659.48,652.4582,659.17,405638,858
SPY,2025-11-21T16:30:00Z,659.1902,659.649,659.13,659.62,36529,859
SPY,2025-11-21T16:35:00Z,659.599,659.83,659.03,659.74,36816,860
SPY,2025-11-21T16:40:00Z,659.75,660.03,659.72,659.9975,28363,861
SPY,2025-11-21T16:45:00Z,659.99,660.055,659.26,659.6,26836,862
SPY,2025-11-21T16:50:00Z,659.55,659.9,659.03,659.871,84046,863
SPY,2025-11-21T16:55:00Z,659.87,660.0505,659.03,659.882,45217,864
